spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,カテゴリ,FSS,Intents番号,Watson回答,回答日時
516134665,F,35,2,1,2018/7/13 8:17,1,チャットで登録,OK,2018/7/13 8:21,8,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から2週間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 8:21
516132356,M,35,2,1,2018/7/12 23:52,1,チャットで登録,OK,2018/7/13 8:40,8,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から2週間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 8:40
516134965,M,37,1,1,2018/7/13 10:40,1,チャットで登録,OK,2018/7/13 10:53,10,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から2週間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 10:53
13256446,F,51,2,18,2018/7/13 11:12,1,チャットで登録,OK,2018/7/13 12:37,12,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から2週間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 12:37
13256446,F,51,2,18,2018/7/13 11:12,1,チャットで登録,OK,2018/7/13 12:37,12,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から2週間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 12:37
516135701,M,20,1,1,2018/7/13 15:50,1,チャットで登録,OK,2018/7/13 15:53,15,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から2週間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 15:53
516099868,M,26,1,1,2018/7/5 20:19,1,チャットで登録,OK,2018/7/13 19:18,19,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 19:18
509470403,M,49,1,16,2018/7/13 19:22,1,チャットで登録,OK,2018/7/13 19:23,19,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 19:23
7798023,M,39,1,29,2018/7/13 19:29,1,チャットで登録,OK,2018/7/13 19:29,19,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 19:29
516131045,M,22,3,1,2018/7/12 17:11,1,チャットで登録,OK,2018/7/13 19:35,19,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 19:35
516136434,M,54,1,1,2018/7/13 19:40,1,チャットで登録,OK,2018/7/13 20:31,20,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 20:31
516136572,M,43,1,1,2018/7/13 20:34,1,チャットで登録,OK,2018/7/13 20:43,20,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 20:43
516136589,F,47,2,1,2018/7/13 20:39,1,チャットで登録,OK,2018/7/13 20:51,20,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 20:51
511942906,M,34,1,13,2018/7/13 21:52,1,チャットで登録,OK,2018/7/13 21:53,21,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 21:53
516136793,M,47,3,1,2018/7/13 21:25,1,チャットで登録,OK,2018/7/13 22:04,22,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 22:04
516137218,F,45,2,1,2018/7/13 22:53,1,チャットで登録,OK,2018/7/13 23:03,23,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 23:03
516137251,M,31,6,1,2018/7/13 22:59,1,チャットで登録,OK,2018/7/13 23:07,23,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/13 23:08
516132473,M,26,1,1,2018/7/13 0:28,1,チャットで登録,OK,2018/7/14 0:30,0,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 0:30
516138116,M,25,3,1,2018/7/14 1:36,1,チャットで登録,OK,2018/7/14 1:43,1,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 1:44
516140782,F,43,3,1,2018/7/14 9:59,1,チャットで登録,OK,2018/7/14 10:24,10,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 10:24
516141091,M,43,1,1,2018/7/14 12:41,1,チャットで登録,OK,2018/7/14 12:51,12,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 12:51
4117629,M,57,1,87,2018/7/14 13:17,1,チャットで登録,OK,2018/7/14 13:19,13,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 13:19
516141458,M,35,1,1,2018/7/14 14:44,1,チャットで登録,OK,2018/7/14 14:51,14,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 14:51
516120749,M,31,3,1,2018/7/9 22:33,1,チャットで登録,OK,2018/7/14 17:00,17,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 17:00
516141834,M,31,1,1,2018/7/14 17:05,1,チャットで登録,OK,2018/7/14 17:11,17,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 17:11
516141971,F,42,1,1,2018/7/14 17:43,1,チャットで登録,OK,2018/7/14 17:48,17,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 17:48
516141965,F,50,3,1,2018/7/14 17:41,1,チャットで登録,OK,2018/7/14 18:25,18,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 18:25
516142071,M,22,2,1,2018/7/14 18:16,1,チャットで登録,OK,2018/7/14 18:35,18,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 18:35
516142219,F,57,1,1,2018/7/14 19:20,1,チャットで登録,OK,2018/7/14 19:23,19,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 19:23
516142739,F,23,1,1,2018/7/14 21:51,1,チャットで登録,OK,2018/7/14 21:54,21,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/14 21:54
516143958,M,23,1,1,2018/7/15 1:15,1,チャットで登録,OK,2018/7/15 1:18,1,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/15 1:18
516144454,F,21,1,1,2018/7/15 2:21,1,チャットで登録,OK,2018/7/15 2:32,2,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/15 2:32
512798473,M,36,1,13,2018/7/15 10:13,1,チャットで登録,OK,2018/7/15 10:14,10,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/15 10:14
516146845,M,24,2,1,2018/7/15 11:18,1,チャットで登録,OK,2018/7/15 11:23,11,,,User support,0,13,製品登録について、ですね？お使いのIQOSを登録していただけると、より充実したサポートが受けられます！また、2台以上IQOSをお持ちの方でも複数台製品登録できます！メリットその1メーカー保証期間が、通常ご購入から6か月間のところ、1年間に延長！メリットその224時間サポートで万が一の故障に最速対応。24時間診断と24時間以内に送料無料交換サービスが受けられる!※交換は部品、または組み立て不具合に起因する故障で、保証期間内のもののみ対象※悪天候、交通状況や離島へのお届けの場合、お届けが遅れる場合がありますメリットその3IQOSプレミアムケアに加入できる！うっかり破損・故障させてしまった場合にも無償で修理交換できる安心保証 ※IQOS2.4Plusご購入者対象・製品ご購入から90日間以内製品登録はこちらから！https://goo.gl/jjA4QH,2018/7/15 11:23
