spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,Intents番号,Watson回答,回答日時
515097699,M,46,1,1,2018/2/7 20:43,1,アフターケア,OK,2018/2/7 20:44,20,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 20:44
515097183,F,34,2,1,2018/2/7 20:43,1,アフターケア,OK,2018/2/7 20:45,20,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 20:45
515097183,F,34,2,1,2018/2/7 20:43,1,アフターケア,OK,2018/2/7 20:46,20,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 20:46
514935910,M,40,1,1,2018/2/7 20:48,1,アフターケア,OK,2018/2/7 20:49,20,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 20:49
515097791,F,27,1,1,2018/2/7 20:56,1,アフターケア,OK,2018/2/7 20:57,20,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 20:57
515097811,F,43,1,1,2018/2/7 21:01,1,アフターケア,OK,2018/2/7 21:01,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:01
515097835,M,38,2,1,2018/2/7 21:03,1,アフターケア,OK,2018/2/7 21:04,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:04
515097835,M,38,2,1,2018/2/7 21:03,1,アフターケア,OK,2018/2/7 21:05,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:05
515097873,M,44,1,1,2018/2/7 21:11,1,アフターケア,OK,2018/2/7 21:12,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:12
2593797,F,36,1,77,2017/8/30 10:59,6,アフターケア,OK,2018/2/7 21:27,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:27
11049467,F,30,2,16,2017/7/17 18:57,6,アフターケア,OK,2018/2/7 21:36,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:36
11049467,F,30,2,16,2017/7/17 18:57,6,アフターケア,OK,2018/2/7 21:37,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:37
513902693,M,37,2,5,2017/9/30 14:02,5,アフターケア,OK,2018/2/7 21:47,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:47
513902693,M,37,2,5,2017/9/30 14:02,5,アフターケア,OK,2018/2/7 21:47,21,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 21:47
510751236,F,28,1,9,2018/2/7 22:01,1,アフターケア,OK,2018/2/7 22:02,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:02
514630901,M,35,1,3,2018/2/7 22:01,1,アフターケア,OK,2018/2/7 22:03,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:03
512204981,M,54,1,8,2018/2/7 21:42,1,アフターケア,OK,2018/2/7 22:10,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:10
511515802,F,38,3,9,2017/6/16 1:07,6,アフターケア,OK,2018/2/7 22:12,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:12
511515802,F,38,3,9,2017/6/16 1:07,6,アフターケア,OK,2018/2/7 22:12,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:12
10901914,F,50,1,17,2017/8/14 23:29,6,アフターケア,OK,2018/2/7 22:12,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:12
512110296,M,49,1,8,2017/7/14 20:19,6,アフターケア,OK,2018/2/7 22:14,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:14
11853924,M,56,1,15,2017/11/14 20:56,3,アフターケア,OK,2018/2/7 22:14,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:14
6748902,M,41,1,26,2017/11/1 6:27,4,アフターケア,OK,2018/2/7 22:38,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:38
508426844,M,43,2,12,2017/6/8 16:22,6,アフターケア,OK,2018/2/7 22:49,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:49
515064484,M,41,1,1,2018/2/2 18:53,1,アフターケア,OK,2018/2/7 22:53,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:53
11821270,F,46,2,15,2018/1/28 18:17,1,アフターケア,OK,2018/2/7 22:54,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:54
11821270,F,46,2,15,2018/1/28 18:17,1,アフターケア,OK,2018/2/7 22:54,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:54
514979558,F,38,2,1,2018/1/21 10:03,1,アフターケア,OK,2018/2/7 22:55,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:55
514979558,F,38,2,1,2018/1/21 10:03,1,アフターケア,OK,2018/2/7 22:57,22,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 22:57
515098122,M,52,1,1,2018/2/7 22:06,1,アフターケア,OK,2018/2/7 23:03,23,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 23:03
514797190,M,57,3,2,2017/12/25 14:48,2,IQOSストア 福岡,OK,2018/2/6 11:44,11,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 11:44
3722911,,40,1,119,2017/8/22 11:30,6,IQOSストア 福岡,OK,2018/2/7 15:45,15,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 15:45
515096696,M,30,9,1,2018/2/7 17:34,1,IQOSストア 福岡,OK,2018/2/7 18:05,18,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 18:05
508926886,M,62,1,12,2018/2/7 7:53,1,IQOSストア 梅田,OK,2018/2/7 8:26,8,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/7 8:26
